,bio_source,fold,nan_r2,masked_mse_loss,total_time(sec)
0,mean_te,0,0.5568238782973349,0.20944386580391444,15.465572357177734
1,mean_te,1,0.613612015487014,0.18274539469674508,15.53396463394165
2,mean_te,2,0.567414581053863,0.2130224863982622,15.443047285079956
3,mean_te,3,0.6015077310257244,0.19293082611262788,15.508731126785278
4,mean_te,4,0.6256718573737392,0.18142716413428045,16.84927797317505
5,mean_te,5,0.6024731892677897,0.18654288217750853,15.697638750076294
6,mean_te,6,0.6135461958781212,0.1867804480902211,15.429685354232788
7,mean_te,7,0.562104387806524,0.19613203066166224,15.517037868499756
8,mean_te,8,0.5789717642751959,0.18438785086737455,15.291550159454346
9,mean_te,9,0.5827028646369173,0.19708248133550507,15.574262380599976
10,mean_te,mean,0.5904828465102223,0.19304954302781016,15.631076788902282
