,bio_source,fold,nan_r2,masked_mse_loss,total_time(sec)
0,mean_te,0,0.5502709319252385,0.21254077096952811,8.300925731658936
1,mean_te,1,0.6042297818481047,0.18718279973572594,8.418282747268677
2,mean_te,2,0.5592697205752724,0.2170333438024327,7.74022912979126
3,mean_te,3,0.5993801312023659,0.19396090780684547,7.812504529953003
4,mean_te,4,0.6194537511275815,0.184440919324075,7.6922783851623535
5,mean_te,5,0.5977169336341591,0.18877479612725256,8.304054021835327
6,mean_te,6,0.6150601622885233,0.18604871942947987,7.752750635147095
7,mean_te,7,0.574001447006075,0.19080337626382152,7.6795876026153564
8,mean_te,8,0.5917443892817804,0.17879412418810653,7.648564100265503
9,mean_te,9,0.5820118195988029,0.1974088503883568,8.252579927444458
10,mean_te,mean,0.5893139068487903,0.1936988608035625,7.960175681114197
