,bio_source,fold,nan_r2,masked_mse_loss,total_time(sec)
0,mean_te,0,0.7219682877814704,0.131397053612467,14.267532110214233
1,mean_te,1,0.7625663656172175,0.11229620218199608,13.94371223449707
2,mean_te,2,0.7395776367428144,0.12824246242489423,14.044657707214355
3,mean_te,3,0.7709331433300514,0.11090317512586183,14.022675275802612
4,mean_te,4,0.7716061481667914,0.11069658977037089,14.082178592681885
5,mean_te,5,0.7493037932245541,0.11764135575339464,13.953220844268799
6,mean_te,6,0.7556034498411706,0.11812148480229175,13.98171329498291
7,mean_te,7,0.7365208166368157,0.11801147540904201,14.112846851348877
8,mean_te,8,0.7474230254511279,0.1106152071617613,13.986571788787842
9,mean_te,9,0.7626394892667787,0.11210141278747084,13.936470746994019
10,mean_te,mean,0.7518142156058791,0.11700264190295506,14.03315794467926
