,bio_source,fold,nan_r2,masked_mse_loss,total_time(sec)
0,mean_te,0,0.5436215703790043,0.21568324169204953,52.195977210998535
1,mean_te,1,0.6089742456341407,0.18493886632693632,53.819788694381714
2,mean_te,2,0.5709968362920048,0.21125843961277133,50.48337173461914
3,mean_te,3,0.6039571980682117,0.19174491176287362,50.710312366485596
4,mean_te,4,0.6195579704815202,0.18439040690013508,48.40939402580261
5,mean_te,5,0.5949531671963242,0.19007171734881634,52.54478406906128
6,mean_te,6,0.6047248371039207,0.19104397797926864,46.897422790527344
7,mean_te,7,0.5780742877941811,0.188979164026728,47.84259033203125
8,mean_te,8,0.5838351606602996,0.18225794334271256,46.82257056236267
9,mean_te,9,0.5874179061867096,0.19485564580397297,48.865108489990234
10,mean_te,mean,0.5896113179796318,0.19352243147962642,49.85913202762604
